ticker,quarter,f_yoy,f_gm,f_dgm,D2,A_orac,A_feas,B,C,Cw_0.0,Cw_0.05,Cw_0.1,Cw_0.25,Cw_0.5,Cw_1.0,D1,Cw,t1_h4,t1_h4_filed,t1_h8,t1_h8_filed,t1_h4_latest,t3_raw,ni_dir,t3,t2,caveat
DIOD,2016Q1,0.3378243450694558,0.25000816303683626,-0.19095136169389026,5.0,0.09593617760521131,0.09175625476904056,0.8999280239989589,0.9614818873109581,0.903493572370416,0.9060355438245169,0.9084564167619996,0.9163442628904925,0.9619017157077683,0.9615105297720525,0.3378243450694558,0.9084564167619996,0.060901148434483465,2019-02-21,0.16169494251025163,2019-02-21,0.060901148434483465,0.024459817469678624,1.0,0.021498331516553004,0.0,
FCS,2016Q1,-0.05763517528223405,0.33102143757881464,0.020861009771327987,2.0,0.012304866414577786,0.46113552867016927,0.05030851397264298,0.0654910894566565,0.04219782035292885,0.041288247544028066,0.04068158430882918,0.03959197139863135,0.04163083431972137,0.06548399391820083,-0.05763517528223405,0.04068158430882918,,,,,,,,,,
FSL,2016Q1,-0.07666941467436106,0.48125,0.01793590272052764,2.0,0.11559310504889442,0.7938463986917751,0.9999999999805738,0.8881238284316004,0.9900137118679855,0.997133852615311,0.999349983098655,0.8802145097421004,0.8842920844157846,0.888086171992103,-0.07666941467436106,0.999349983098655,,,,,,,,,,
IDTI,2016Q1,0.1749801534797566,0.6075727718033894,0.0031536132958477348,5.0,1.3349675290337572e-05,7.800281220073183e-05,0.06602886160763291,0.9665011212919153,0.999999999992454,0.9999999999954525,0.0414414324644776,0.03631253717432098,0.03399878396829113,0.033504098830772,0.1749801534797566,0.0414414324644776,-0.07215318888261046,2017-05-19,0.27820464660952315,2019-02-06,-0.07215318888261046,0.008530972073292009,0.0,0.005569486120166389,0.0,
INTC,2016Q1,0.013110522382990375,0.6430199812256939,-0.01053616305798244,3.0,0.9999999999998863,0.7147719324647941,0.5067662858088524,0.9450767473419446,0.3185108155668947,0.31641624312884375,0.3212515397517241,0.3203245959579427,0.3198445182215764,0.9450849878818883,0.013110522382990375,0.3212515397517241,0.07984235877974011,2017-04-27,0.08583400919167339,2019-04-26,0.07984235877974011,0.024863586315268527,1.0,0.021902100362142907,0.0,
IPHI,2016Q1,0.17599035669278407,0.6566338970942242,0.2799056812886975,5.0,1.0,0.608317908179515,0.9434417766331489,0.9372806429748384,0.9510118593265627,0.9501648412081286,0.9493656019587715,0.9464507729375597,0.9395885162761721,0.9372828504512559,0.17599035669278407,0.9493656019587715,0.40662247674016627,2017-05-08,-0.3574115233373226,2019-02-28,0.7301214619807361,-0.06335975428024754,0.0,-0.06632124023337316,0.0,
ISIL,2016Q1,-0.03431813675396189,0.5758611975423689,-0.02045837294708408,2.0,3.976014840673983e-09,0.48672717609157695,0.9462156404625807,5.413450248804292e-08,0.9130144031052598,0.9135235900046037,0.9135921262283418,0.9135267774399398,0.9135204773556822,0.9112643644710174,-0.03431813675396189,0.9135921262283418,,,,,,,,,,
LLTC,2016Q1,-0.015449195206693633,0.7569081145859741,0.0028869843300001197,3.0,7.240479670892215e-14,1.2948903822675463e-11,0.05263175112172883,0.03748996101245833,0.04354896416726552,0.043345529261336495,0.04270989240275788,0.04084186905007601,0.0384307235207039,0.037489904353706555,-0.015449195206693633,0.04270989240275788,,,,,,,,,,
LSCC,2016Q1,0.21045454545454545,0.5346364408957053,-0.018748726568409535,5.0,0.26057605119241656,0.3481225773155655,0.07352771090093857,0.8227488427979347,0.11293870386747601,0.11271767007709063,3.1504324041265062e-06,1.969351104841026e-06,0.11320636285296624,0.043465476298716506,0.21045454545454545,3.1504324041265062e-06,0.08366835212201584,2017-05-11,-0.05702429556254607,2018-05-08,0.08366835212201584,-0.010037553229135465,1.0,-0.012999039182261085,0.0,
MCHP,2016Q1,0.022004501522573827,0.5417252713086478,-0.02939878535757756,4.0,0.9999999999014051,0.9999995106954944,0.9565181774966197,0.9295992616772744,0.15450108790929395,0.15112392993995702,0.14766053358251216,0.9227876547285754,0.9337648127674073,0.9295851988420255,0.022004501522573827,0.14766053358251216,0.61869247032621,2019-05-30,0.11049687645057538,2019-05-30,0.6186853606354228,0.04732674523502278,1.0,0.04436525928189716,1.0,
MLNX,2016Q1,0.24902937979133433,0.7071606194190121,-0.003269841819711017,5.0,1.0,0.9999999999716493,0.8038906046555829,0.038297063485427746,0.8416473122464584,0.8453532983657452,0.8500961138738171,0.9539531233377911,0.9612976496999933,0.9617032620026854,0.24902937979133433,0.8500961138738171,-0.04145622681774297,2018-05-04,0.33049917572660625,2018-05-04,-0.04145622681774297,0.016480822670744688,,0.013519336717619068,0.0,
MPWR,2016Q1,0.1481579329749152,0.5397784143858074,-0.001270157005022532,4.0,0.09104606630341733,0.3031912929369094,0.9999999999896545,0.10007298423852436,0.9991306326881646,0.9296468877190266,0.9580293899462405,0.9338844335278654,0.9608650013315675,0.9291249976841709,0.1481579329749152,0.9580293899462405,0.18754733055660733,2018-05-08,0.28684163328749923,2018-05-08,0.18754733055660733,0.007938472592901702,1.0,0.004976986639776082,0.0,
MRVL,2016Q1,,,,,,,,,,,,,,,,,0.07092536916027825,2017-06-05,0.04394316102075346,2018-06-05,0.10267182406817321,0.09340009434928309,1.0,0.09043860839615747,0.0,
MSCC,2016Q1,0.08441434378438206,0.5707776427703524,0.01713009719662073,4.0,0.9999999999982379,0.9978783621295443,0.9999999999937756,0.9999999999936549,0.9999999999937614,0.9999999999937614,0.9999999999937614,0.9999999999937543,0.9999999999937295,0.9999999999936549,0.08441434378438206,0.9999999999937614,-0.0031510240828269698,2017-04-28,0.11131180853465783,2018-04-27,-0.0031510240828269698,0.189957316394254,1.0,0.18699583044112839,0.0,
MTSI,2016Q1,0.00792241259228299,0.5209978060704475,0.049126723747004164,3.0,0.9999999999102442,0.999956823053428,0.9999998760396599,0.9362783484945539,0.9634589738162495,0.9803908407136718,0.9999377893192845,0.999997844022009,0.05539887449369391,0.9999999087172042,0.00792241259228299,0.9999377893192845,0.3930632809049326,2017-04-26,-0.19168762494357383,2019-05-08,0.3930632809049326,-0.12046426066344079,0.0,-0.12342574661656641,0.0,
MU,2016Q1,-0.2674393177345288,0.25343283582089554,-0.10475653658234085,1.0,3.385592759693686e-14,1.1789052913622076e-11,0.9382173173201391,0.0406044229584634,0.9467355009895356,0.9452842984866952,0.9458000228033355,0.9483214995083321,0.952881892353563,0.037925623117891515,-0.2674393177345288,0.9458000228033355,0.5841854124062713,2018-10-15,0.5815404475043029,2018-10-15,0.5841854124062713,0.16926778102770412,1.0,0.1663062950745785,1.0,
MX,2016Q1,-0.09079521866723927,0.1961687331890048,-0.009602745827052284,1.0,0.9164058049027688,0.526230747626642,0.9497409268978136,0.9271952233148786,0.9518640108576482,0.952674413722907,0.9534239699962158,0.9552922545075647,0.9565550810770531,0.07281017708740584,-0.09079521866723927,0.9534239699962158,0.0918605043718983,2017-05-09,0.025409684002226207,2018-05-09,0.0918605043718983,0.025817015557274448,1.0,0.022855529604148828,0.0,
MXIM,2016Q1,-0.09875989971930577,0.5719484526193594,0.017834103694060133,1.0,0.9999999999844249,0.9999999999833165,0.16157454326413304,0.06817208669124744,0.13275109805041355,0.1306307592017007,0.05469277240194783,0.11647401391026654,0.047738578210822655,0.06866186210905736,-0.09875989971930577,0.05469277240194783,0.046760750073840285,2017-04-21,0.11593452348180366,2018-04-27,0.046760750073840285,0.05704205611288515,1.0,0.05408057015975953,0.0,
MXL,2016Q1,2.0466469610197673,0.5635226227652629,-0.044581324522131704,5.0,1.0,0.9999999999766516,0.21754083123326062,0.04203188180011544,0.10357203343374467,0.0732263946113578,0.055460369615789304,0.04449331648045535,0.04266133989683961,0.0420318824728711,2.0466469610197673,0.055460369615789304,-0.13482008082972197,2018-05-09,0.24747582760212072,2018-05-09,-0.13482008082972197,1.062960068098917e-05,0.0,-0.0029508563524446307,0.0,
NVDA,2016Q1,0.12033931647306617,0.5638829407566024,0.004430587564235089,4.0,0.0159501599334223,0.3968793230558496,0.9999999999947278,0.9489973308532986,0.9999999999946851,0.999999999994678,0.999999999994678,0.9999999999946638,0.9999999999946354,0.9489976133969377,0.12033931647306617,0.999999999994678,0.48429118773946356,2017-05-23,0.6556530717604543,2018-05-22,0.48429118773946356,0.01822267320994464,1.0,0.01526118725681902,1.0,
ON,2016Q1,-0.027655635269613565,0.3330953230988932,0.012567667463623589,2.0,0.6711078300955442,0.9999999999845954,6.207987530030784e-12,0.03669227514504173,2.7208874474388712e-05,9.95757620644544e-07,5.841602767048584e-08,3.0449253210266153e-07,1.635650445800557e-08,0.03669325051909393,-0.027655635269613565,5.841602767048584e-08,0.7580763582966226,2017-05-08,-0.041135936521194405,2018-04-30,0.7580763582966226,0.013189923637001777,1.0,0.010228437683876157,1.0,
OVTI,2016Q1,-0.12919590402111436,0.21874708570362772,-0.0007633762994430082,1.0,0.9999999999963052,0.9999999999858176,0.1653546373791155,0.1756514535492144,0.24039652083277976,0.24070101550205392,0.23926687445931888,0.23640943872108147,0.15385363140707392,0.17566227838160936,-0.12919590402111436,0.23926687445931888,,,,,,,,,,
PMCS,2016Q1,-0.013937488004015841,0.7155209846227559,0.01306568350509929,3.0,7.098915737992443e-07,0.028070830399948916,0.999999999989754,0.9999998681598059,0.9999999999491678,0.9999999999794937,0.9999999999833733,0.9999999999891998,0.9999999999890932,0.9999999999629203,-0.013937488004015841,0.9999999999833733,,,,,,,,,,
POWI,2016Q1,0.008014319533460323,0.49165416031802406,-0.037302476901214965,3.0,0.0012605314092592607,0.15565021206780907,0.15776913467651008,0.9999999999948344,0.12915616321556678,0.13040745464972062,0.13149910451244096,0.13589733400037818,0.14736157213546233,0.9999999999948344,0.008014319533460323,0.13149910451244096,0.22691793826031925,2017-05-05,-0.015350374445972759,2018-04-27,0.1891498932254987,-0.021171907902203968,1.0,-0.024133393855329588,0.0,
QCOM,2016Q1,-0.18650514156923514,0.5612121212121212,-0.009572496339646741,1.0,1.0,0.9999999999845102,8.600498770324228e-12,0.9999999999940599,8.640035248320818e-12,3.390025704335814e-07,3.321614279348747e-09,7.492736278682571e-12,7.080419434913363e-12,0.06973587513964129,-0.18650514156923514,3.321614279348747e-09,-0.09637903080526034,2017-04-19,0.04884370015948969,2018-04-25,-0.09637903080526034,-0.05449511661763595,0.0,-0.05745660257076157,0.0,
QRVO,2016Q1,0.5630896077927703,0.3721525227935123,-0.10810112503088848,5.0,1.0,0.9999997333269022,,,,,,,,,0.5630896077927703,,0.057432626889382554,2019-05-17,0.03482313932366199,2019-05-17,0.057432626889382554,-0.05785977703498807,1.0,-0.06082126298811369,0.0,
SLAB,2016Q1,-0.011608449469283966,0.5843531932704862,-0.012568097737287731,3.0,3.0444144129017934e-11,9.391672319268998e-06,4.9841682159105646e-12,3.7083832630217415e-06,1.078340914414782e-08,2.3018022558234786e-08,8.167519152308233e-09,5.182755023148365e-09,4.029751606461898e-09,4.3397935404288894e-06,-0.011608449469283966,8.167519152308233e-09,0.10494059558710078,2018-04-25,0.1472171950756307,2018-04-25,0.10494059558710078,-0.0022068058461879314,,-0.005168291799313551,0.0,
SMTC,2016Q1,-0.09037992545669282,0.5863804601674409,0.025304030270359767,1.0,0.9999199554592738,0.4999953423748449,0.6729759235176385,0.38908062487116696,0.6065537671876681,0.607180079611918,0.6074610429302216,0.607597244594872,0.6086616330394968,0.6107507709029873,-0.09037992545669282,0.6074610429302216,0.09651149491021394,2018-05-30,-0.09299592495236508,2018-05-30,0.09651149491021394,-0.008257664193332737,,-0.011219150146458357,0.0,
SWKS,2016Q1,0.15058969584109239,0.5093871385412171,0.046320720167536134,4.0,0.999999999923574,0.999999999975941,0.9371576325740959,0.9999999999956515,0.9530170420620148,0.9550404748708624,0.9569730732987117,0.961083234421305,0.9643903985800242,0.9999999999954596,0.15058969584109239,0.9569730732987117,0.09882595794091076,2017-05-03,0.0724433485969238,2019-05-03,0.09882595794091076,-0.004205299964930798,1.0,-0.0071667859180564175,0.0,
SYNA,2016Q1,0.014653713028757398,0.35111583421891607,0.0775992665735381,4.0,1.0,0.9999999999772768,0.9999999999947349,0.999999999994742,0.9999999997938716,0.9999999999947349,0.9999999999947349,0.9999999999947384,0.9999999999947384,0.999999999994742,0.014653713028757398,0.9999999999947349,0.10360248447204978,2017-05-03,-0.11301215668617737,2019-05-09,0.10360248447204978,-0.055515980994515934,0.0,-0.058477466947641554,0.0,
TXN,2016Q1,-0.02447231569287245,0.5851364063969896,0.0054484284220737145,2.0,0.7530094820789828,0.471904568789581,0.04519645017395233,0.09996927321345404,0.999990993968677,0.037585978488610144,0.9999925234873396,0.9999978522277438,0.030917403574935318,0.9568150180901163,-0.02447231569287245,0.9999925234873396,0.1309840425531914,2019-02-22,0.11375661375661372,2019-02-22,0.1309840425531914,0.0238345403830037,1.0,0.02087305442987808,0.0,
WOLF,2016Q1,0.05481935438586305,0.31011734579147604,-0.020940823379081375,4.0,0.0008287513907248796,0.9999999999739373,4.997970769517809e-12,0.999999999995012,4.230865833501482e-11,4.998027779789887e-12,4.997773769937549e-12,4.9968976542385725e-12,4.994749168094419e-12,4.984535226018307e-12,0.05481935438586305,4.997773769937549e-12,-0.06926324338614243,2017-04-26,0.042321488704411436,2018-04-25,-0.06926324338614243,-0.04510921006684743,0.0,-0.04807069601997305,0.0,
XLNX,2016Q1,-0.04601810465521805,0.6847351364716063,-0.012614197787233272,2.0,7.412321870908621e-12,9.192901531354796e-09,0.9999999999952394,4.761904754471284e-12,0.9999999999927098,0.9999999999952394,0.9999999999952394,0.9999999999952394,0.9999999999952385,0.9999999999952394,-0.04601810465521805,0.9999999999952394,0.06721814991612174,2017-05-15,0.16526322007311478,2019-05-10,0.08019738524093545,0.00296148595312562,1.0,0.0,0.0,
ADI,2016Q2,-0.051464095228003215,0.6560417378262533,-0.007550700351182327,2.0,0.9999999997531575,0.9999999999674287,0.9999999999961489,0.7489097221860066,0.9999999999938893,0.9999999999961489,0.9999999999961489,0.999999999996156,0.9999999999961542,0.9999999999961489,-0.051464095228003215,0.9999999999961489,0.6489384089761738,2018-08-22,0.0967827647914572,2018-08-22,0.6489384089761738,-0.12347214947254026,0.0,-0.12963077549800683,1.0,
ALTR,2016Q2,-0.20023578579920975,0.6654703716773407,-0.0022297760390598276,1.0,2.2269908708508967e-22,0.44111778480318115,0.11861938070509458,0.8988784040845017,0.09724875692640152,0.09706216393749365,0.09716667969506299,0.09710650087956485,0.09755518093297014,0.10122957918695756,-0.20023578579920975,0.09716667969506299,,,,,,,,,,
AMD,2016Q2,-0.1922330097087379,0.3233173076923077,0.006812453323375656,1.0,0.0002890675752379272,0.1079779067722191,0.09959851668592973,0.8683318881860609,0.13646685155170388,0.13612729514548125,0.13815843701990096,0.1370388810413247,0.1351764345124299,0.13201235016579602,-0.1922330097087379,0.13815843701990096,0.12074001947419677,2018-08-02,0.5256298870547351,2018-08-02,0.12074001947419677,0.04038569399455366,0.0,0.03422706796908709,0.0,
AOSL,2016Q2,0.07890220754569799,0.19664525769096364,0.03070230545611613,4.0,0.9999999999997726,0.9999999999823928,8.40691968334776e-12,0.083210083567408,0.00010388499763204337,4.377198828429667e-07,1.174215504611764e-07,0.04868530080463975,0.07745529718770264,0.08321008353062499,0.07890220754569799,1.174215504611764e-07,0.07216934689858867,2019-08-23,0.12131786505045561,2019-08-23,0.07216934689858867,0.04296491899440322,1.0,0.036806292968936644,0.0,
ATML,2016Q2,-0.2447493019303144,0.4633308073269494,0.05703690698181685,1.0,0.0004229458738113976,0.16626476108832292,0.08999694803002646,0.7816148963781576,0.9999999999550298,0.9999999999839275,0.9999999999875726,0.05747483537356211,0.9341530436520282,0.7816669463749705,-0.2447493019303144,0.9999999999875726,,,,,,,,,,
AVGO,2016Q2,0.1572327044025157,0.5418478260869565,0.046250341810226914,5.0,0.9994780838030753,0.626139892396261,0.3017599831351281,0.6259634627979586,0.17885947037323766,0.18113619018960275,0.18507507179893062,0.19615083983534537,0.2934965633788806,0.34101625557857923,0.1572327044025157,0.18507507179893062,,,0.13443871835088506,2018-09-13,,,,,,
BRCM,2016Q2,-0.03230088495575223,0.535893918609968,0.012442591176339723,3.0,5.987235372964041e-07,0.0002161930696126155,0.11671050962256124,1.713484449321258e-08,0.09622464175565502,0.09635843605442908,0.09625450876782826,0.09612636148055227,0.09636008908277816,0.9999999780016966,-0.03230088495575223,0.09625450876782826,,,,,,,,,,
CAVM,2016Q2,0.001021831830061437,0.6675958461749868,0.019331977755485563,3.0,1.0,0.999999999972033,0.999999999990898,0.9999999999949907,0.9999999718536903,0.9999999999062581,0.9999999998713278,0.9999999999908908,0.9999999999910671,0.9298896459816369,0.001021831830061437,0.9999999998713278,1.2592153642285222,2017-08-04,,,1.2592153642285222,-0.1338498584645227,0.0,-0.14000848448998926,1.0,
CRUS,2016Q2,-0.0908524470673987,0.4967866240802762,0.030552588113930468,2.0,0.9999999493738598,0.43461790822922836,7.1013203675495605e-12,0.9277383610603397,9.973855495342662e-06,1.3234981591681435e-11,7.144738217218848e-12,7.146924049595518e-12,7.1492743574635525e-12,0.07230497564856313,-0.0908524470673987,7.144738217218848e-12,0.23631604915429327,2018-08-01,-0.20656305049339796,2018-08-01,0.23631604915429327,0.015880092016425817,1.0,0.009721465990959244,0.0,
CY,2016Q2,1.0032992727255339,0.30481551914122207,-0.204166158995847,5.0,0.049668725824549766,0.8061639135076474,0.18941395193775654,0.11741423552811113,0.08200790157496295,0.0829854135472875,0.08386740594619334,0.08834592052829132,0.14106873836849412,0.11741909619104238,1.0032992727255339,0.08386740594619334,0.31912993444072457,2018-07-27,0.051052922314138716,2018-07-27,0.31912993444072457,-0.02813150536671971,1.0,-0.034290131392186285,0.0,
DIOD,2016Q2,0.08029798915521247,0.2883208074060106,-0.021662605307029292,4.0,0.956499407552998,0.14334560460481188,0.8979143358771106,0.9622233171977164,0.8957360730125459,0.8987202148766202,0.9005381799871874,0.9087976077365872,0.9632419523485871,0.9622483587017482,0.08029798915521247,0.9005381799871874,0.11654165522195692,2018-08-07,0.15086063340196199,2018-08-07,0.11654165522195692,0.024989035747164712,1.0,0.018830409721698138,0.0,
FCS,2016Q2,-0.08068597132414956,0.30611620795107036,0.0024895562783124325,2.0,0.0011510325400560103,0.4108730825874958,0.04795836392049249,0.06369333956964619,0.040518223382381875,0.03965556678232833,0.039032035534177174,0.038237866418719534,0.04067577089719908,0.06370060767599058,-0.08068597132414956,0.039032035534177174,,,,,,,,,,
FSL,2016Q2,-0.07666941467436106,0.48125,0.01793590272052764,2.0,7.49738915894194e-24,0.7995562738142603,0.9999999999745484,0.8348951148833643,0.986541395666208,0.9974804015218578,0.9996314153091075,0.8284105981319358,0.8320793198478017,0.8351028363703968,-0.07666941467436106,0.9996314153091075,,,,,,,,,,
IDTI,2016Q2,0.19583833280707297,0.5701437994095934,-0.04908575537411364,5.0,5.461010319282697e-06,3.0772712673501243e-05,0.061953837587703585,0.967643629406565,0.9999999999925961,0.9999999999956515,0.039647683532017905,0.03499026804485738,0.03284937149284036,0.03235598400605377,0.19583833280707297,0.039647683532017905,0.023864298800799544,2018-08-07,0.16167208064540728,2018-08-07,0.023864298800799544,-0.004558279883728145,0.0,-0.010716905909194718,0.0,
INTC,2016Q2,0.07206008919489859,0.5933440373668077,-0.011459968579518809,4.0,1.0,0.7193514103767406,0.06213401153336941,0.9375969830960917,0.04741813710837952,0.047658844353246986,0.04801424975906298,0.04962658264752765,0.05504574346053646,0.9999999119264412,0.07206008919489859,0.04801424975906298,0.09088893815118593,2017-07-27,0.14895346474293847,2019-07-26,0.09088893815118593,0.027117963565711167,1.0,0.020959337540244594,0.0,
IPHI,2016Q2,0.1245943204868154,0.6351775863883002,0.12939665332541994,5.0,1.0,0.9999907261380518,0.946383273096241,0.03956136368965605,0.9531895469979437,0.9535091383676585,0.9536800019019487,0.9543489653981175,0.9560013660600709,0.960438632775654,0.1245943204868154,0.9536800019019487,0.39486815147709997,2017-08-08,-0.17304526017791355,2019-02-28,0.39486815147709997,-0.114920298737061,0.0,-0.12107892476252757,1.0,
ISIL,2016Q2,-0.03633165117440529,0.5875664261016871,-0.011197671607644843,3.0,4.017561599272763e-10,0.43375858261095407,0.948950316919175,4.548657126457532e-10,0.9169482769032891,0.9175951851431292,0.9176240582681586,0.9175434850995363,0.9175137627610132,0.9999999405511435,-0.03633165117440529,0.9176240582681586,,,,,,,,,,
LLTC,2016Q2,-0.029288669188029748,0.7619660782277605,0.0015950239055583237,3.0,8.87851752240905e-12,1.1758173552815646e-11,0.050000067847838156,0.036130644606416955,0.04165957853777804,0.04143390795132251,0.040881411640983294,0.039065469036479526,0.03691029246522559,0.03613039997815016,-0.029288669188029748,0.040881411640983294,,,,,,,,,,
LSCC,2016Q2,0.08933711073738393,0.5346364408957053,-0.018748726568409535,4.0,0.00036717427200839634,0.37698790139386174,0.20609796625192336,0.6840176677512335,0.3095402078247547,0.30934008399450114,0.3083128568263666,0.30566716726921916,0.30183824562848743,0.325949484997607,0.08933711073738393,0.3083128568263666,-0.0511243939561935,2017-08-10,0.091122512933278,2018-08-03,-0.0511243939561935,-0.044934575764210005,1.0,-0.05109320178967658,0.0,
MCHP,2016Q2,0.026582868041096663,0.5429581796369388,-0.03441287780525171,4.0,0.9999999999979536,0.9999999242950282,0.9583361087476877,0.9667292304668372,0.13279375045756736,0.13014592713360365,0.12864926504630309,0.12048494930362305,0.10704191737074627,0.9667263226477265,0.026582868041096663,0.12864926504630309,0.21602029494215125,2019-05-30,0.2472996605287523,2019-05-30,0.21603702777082812,0.16527938217838672,1.0,0.15912075615292015,0.0,
MLNX,2016Q2,0.3418101244247487,0.6418830343986586,-0.07799424530135846,5.0,1.0,0.9999999999724452,0.18203736965089298,0.9313291798931919,0.2238912779737684,0.22501215699685145,0.22633183855154967,0.7543451140551706,0.07016412837771359,0.06867818228062948,0.3418101244247487,0.22633183855154967,-0.01321688446515612,2018-08-03,0.2665572130853644,2018-08-03,-0.01321688446515612,0.025123371649112936,,0.018964745623646362,0.0,
MPWR,2016Q2,0.14922897005629743,0.5385034078000758,-0.0011223639097884819,5.0,0.022736638690912834,0.2937739399353711,0.9999999999905498,0.09514153686439561,0.9998102069716381,0.9331861241771016,0.9998918366457247,0.9372322196758678,0.9621390500118602,0.9315872944918644,0.14922897005629743,0.9998918366457247,0.19259345868897415,2018-08-02,0.24566391557781775,2018-08-02,0.19259345868897415,0.006158626025466574,1.0,0.0,0.0,
MRVL,2016Q2,,,,,,,,,,,,,,,,,-0.034568744771744764,2017-08-31,0.10014055394791233,2018-09-12,0.012394826448992813,0.08195151628281772,1.0,0.07579289025735114,0.0,
MSCC,2016Q2,0.5000607722122437,0.4514967364393428,-0.11998826632916909,5.0,0.9999999999730846,0.9998282365023218,0.09351912848003255,0.03793881571753008,0.05599379452874258,0.05245644613258882,0.049426523732786234,0.04360743686871749,0.03998087219624244,0.0379392664872369,0.5000607722122437,0.049426523732786234,0.06189151599443665,2017-07-28,,,0.06189151599443665,0.020260105612496915,0.0,0.014101479587030341,0.0,
MTSI,2016Q2,0.06961604676302202,0.49053369167309235,0.0580798341241473,4.0,0.9999999999999432,0.9999993955710643,0.9999999998533511,0.9999999896379492,0.9716612155564541,0.9998796512994821,0.9999908167208277,0.9999999489838394,0.9999999453754299,0.9999999854703355,0.06961604676302202,0.9999908167208277,0.3673324524907231,2017-08-02,-0.2913469198941173,2019-08-06,0.3673324524907231,-0.043697889291556935,0.0,-0.04985651531702351,1.0,
MU,2016Q2,-0.29572731637061933,0.19734151329243355,-0.13991244734126784,1.0,2.7739671533658637e-14,1.145086638540338e-11,0.9491253567440276,0.03932484016706776,0.9543881042563177,0.9554069849604448,0.9543027778877241,0.9562363110472273,0.9588252865636379,0.03436237248760257,-0.29572731637061933,0.9543027778877241,0.9206349206349207,2018-10-15,0.40082644628099184,2018-10-15,0.9206349206349207,0.2968961210067929,1.0,0.29073749498132634,1.0,
MX,2016Q2,-0.1017678988385845,0.231248101009419,0.01911843487847925,2.0,0.8892838202893277,0.4974496720443588,0.952157941045965,0.9333453101015108,0.954225528531496,0.9548936023691394,0.9556041744860794,0.9573580401614707,0.9584428414680599,0.06665505454376602,-0.1017678988385845,0.9556041744860794,-0.0025193589697557472,2017-08-04,0.19797822239553642,2019-02-22,-0.0025193589697557472,0.060026900577613784,1.0,0.05386827455214721,0.0,
MXIM,2016Q2,-0.03812993384297969,0.5742275579376571,0.028084811910283114,2.0,0.999999998910539,0.9999999999814406,0.1493936194654682,0.06576098831109976,0.12380019150945926,0.12132641812590544,0.11839668472501096,0.10700887081614269,0.04564487086608386,0.0657611181226595,-0.03812993384297969,0.11839668472501096,0.06337635084769122,2017-08-11,0.051742095165322466,2018-08-17,0.06337635084769122,0.04093935281995709,1.0,0.03478072679449051,0.0,
MXL,2016Q2,1.9010340151429541,0.595705312363052,-0.016539009029195695,5.0,1.0,0.9999999999776321,0.17750937739341197,0.04029768792810667,0.08834749932727508,0.06428281122953151,0.050796696319261835,0.04229883408088877,0.0408198014164832,0.04029766083486704,1.9010340151429541,0.050796696319261835,0.024467237700001032,2018-08-07,-0.02536117110631153,2018-08-07,0.024467237700001032,-0.128133499644062,0.0,-0.13429212566952858,0.0,
NVDA,2016Q2,0.13379669852302345,0.5754789272030651,0.008146173076218899,5.0,0.005085977339464612,0.43054198423893075,0.9999999999948415,0.9602376327158945,0.9999999999944009,0.9999999999947917,0.9999999999947917,0.9999999999947775,0.9999999999943583,0.9602580468518636,0.13379669852302345,0.9999999999947917,0.561624649859944,2017-08-23,0.4004484304932736,2018-08-16,0.561624649859944,0.005425129693132802,1.0,-0.0007334963323337718,1.0,
ON,2016Q2,-0.06155259531465318,0.33712677435144395,-0.007843368046351162,2.0,1.0,0.9999999999849933,5.8527526521348235e-12,0.03607227732963708,5.361585199344888e-06,1.1238477229195619e-07,3.264185157723153e-09,3.975665039538982e-09,1.3192609139993065e-11,0.03607220376884871,-0.06155259531465318,3.264185157723153e-09,0.5242652084757349,2017-08-07,0.08811659192825116,2019-02-20,0.5242652084757349,0.017024471083947113,1.0,0.010865845058480539,1.0,
OVTI,2016Q2,-0.12919590402111436,0.21874708570362772,-0.0007633762994430082,1.0,0.07168044666342824,0.999999999986187,0.8724375778922333,0.27833323432434526,0.8933413261578953,0.31239161994595527,0.3126302261663103,0.3128569146160687,0.34669610089763647,0.28106249942277367,-0.12919590402111436,0.3126302261663103,,,,,,,,,,
PMCS,2016Q2,-0.013937488004015841,0.7155209846227559,0.01306568350509929,3.0,1.51737080495326e-06,0.027173732692341003,0.999999999986315,0.9999999998718643,0.9999999999179607,0.999999999963876,0.9999999999696172,0.9999999999770424,0.999999999984901,0.9999999999844782,-0.013937488004015841,0.9999999999696172,,,,,,,,,,
POWI,2016Q2,0.03354046295286883,0.5033284110353233,-0.008947955596216084,4.0,0.013021973123800564,0.14867451390537093,0.16075134959069282,0.9999999999949836,0.13302248018267374,0.13437579869543792,0.13564647885918724,0.14028809939192072,0.15223584471020055,0.9999999999949836,0.03354046295286883,0.13564647885918724,0.10696827177391977,2017-07-27,0.017840707306415737,2018-07-26,0.10240747763167324,0.006641246873978879,1.0,0.00048262084851230513,0.0,
QCOM,2016Q2,-0.19480707861908908,0.6143037290578274,-0.004495226555749632,1.0,1.0,0.9999999999849365,7.983597488623333e-12,0.06511659297050117,8.030683956870001e-12,5.62624343687097e-08,7.577913465165421e-12,7.067920631239492e-12,6.739887801348219e-12,0.06514530112806637,-0.19480707861908908,7.577913465165421e-12,-0.11135009927200534,2017-07-19,0.042450195494321274,2018-07-25,-0.113831899404368,-0.04396968005124957,0.0,-0.050128306076716145,0.0,
