ticker,model,quarter,p_high_filtered,p_high_smoothed,viterbi_state,caveat
MRVL,C,2005Q1,2.9772688932484303e-13,9.457623393493928e-15,0,"descriptive Step-4 analysis (filing-dated patents, as_filed financials, full-sample parameters); filtered probs are causal in observations but parameters are full-sample (future leaks via parameters); true OOS = expanding-window, Step 5"
MRVL,C,2005Q2,5.5211189582455336e-05,1.7546047050526972e-06,0,
MRVL,C,2005Q3,6.337586227642135e-05,2.05530034548064e-06,0,
MRVL,C,2005Q4,0.00048499896578707384,1.8043333225405036e-05,0,
MRVL,C,2006Q1,0.0014591317139504882,0.00013733448753226293,0,
MRVL,C,2006Q2,0.00026015463940224644,0.001618909571822042,0,
MRVL,C,2006Q3,0.14321998522831197,0.1534193803600762,0,
MRVL,C,2006Q4,0.04149669587717472,0.17090181519046788,0,
MRVL,C,2007Q1,0.008856122539782922,0.26606970416673376,0,
MRVL,C,2007Q2,0.8541426169366303,0.9958263949995887,1,
MRVL,C,2007Q3,0.9997037010898486,0.9999927364069141,1,
MRVL,C,2007Q4,0.9999997288202435,0.9999999933513095,1,
MRVL,C,2008Q1,0.9999880027716621,0.9999997059759244,1,
MRVL,C,2008Q2,0.999999692173508,0.9999999924555709,1,
MRVL,C,2008Q3,0.9999993054745739,0.9999999829205423,1,
MRVL,C,2008Q4,0.9998948459918571,0.999997337032447,1,
MRVL,C,2009Q1,0.9990259776453843,0.9999740715273668,1,
MRVL,C,2009Q2,0.9972239114816809,0.9999317464459456,1,
MRVL,C,2009Q3,0.9999828740659582,0.9999995675028484,1,
MRVL,C,2009Q4,0.9990971273658089,0.9999763127956625,1,
MRVL,C,2010Q1,0.9977880284234665,0.999944371734759,1,
MRVL,C,2010Q2,0.999190199567775,0.9999800668323933,1,
MRVL,C,2010Q3,0.9998827910939544,0.9999971258655286,1,
MRVL,C,2010Q4,0.9999850651119713,0.9999996324031138,1,
MRVL,C,2011Q1,0.9998632192948959,0.999996642277959,1,
MRVL,C,2011Q2,0.9999508415989385,0.9999987951792814,1,
MRVL,C,2011Q3,0.9999991551296022,0.9999999792935343,1,
MRVL,C,2011Q4,0.9999987218505378,0.9999999686758092,1,
MRVL,C,2012Q1,0.9999999242851374,0.9999999981441761,1,
MRVL,C,2012Q2,0.9999998722386689,0.9999999968686666,1,
MRVL,C,2012Q3,0.9999999998518234,0.9999999999960778,1,
MRVL,C,2012Q4,0.9999999999997726,0.9999999999997158,1,
MRVL,C,2013Q1,0.9999999992538733,0.9999999999814122,1,
MRVL,C,2013Q2,0.9999999950202039,0.999999999877673,1,
MRVL,C,2013Q3,0.9999999973327931,0.9999999999343459,1,
MRVL,C,2013Q4,0.9999999999626539,0.9999999999988063,1,
MRVL,C,2014Q1,0.999999999972232,0.9999999999990337,1,
MRVL,C,2014Q2,0.9999999985685122,0.9999999999616307,1,
MRVL,C,2014Q3,0.9974789433053624,0.9999338538222782,1,
MRVL,C,2014Q4,0.9999235933457273,0.9999429473185413,1,
MRVL,C,2015Q1,0.9992557181135986,0.9770392300772713,1,
MRVL,C,2015Q2,0.00011210001641846271,3.5560070581956065e-06,0,
MRVL,C,2015Q3,1.824000057048504e-05,5.846188869858264e-07,0,
MRVL,C,2015Q4,0.00017702284067537674,8.746229503065744e-06,0,
MRVL,C,2016Q1,0.007490858250123798,0.0004373560904178105,0,
MRVL,C,2016Q2,0.01425127797116013,0.0008426384496047505,0,
MRVL,C,2016Q3,0.031575953371222674,0.0010379116694858763,0,
MRVL,C,2016Q4,0.000307218018803767,9.75897088804217e-06,0,
MRVL,C,2017Q1,4.800004343776382e-05,1.529915517246937e-06,0,
MRVL,C,2017Q2,0.00013721746632189838,4.353703285734738e-06,0,
MRVL,C,2017Q3,2.3117821692890777e-05,7.328073255670805e-07,0,
MRVL,C,2017Q4,2.7338966376936795e-06,8.669531040446494e-08,0,
MRVL,C,2018Q1,1.2843982706923603e-05,4.0750266086982595e-07,0,
MRVL,C,2018Q2,2.4898195537637735e-05,7.893604109950249e-07,0,
MRVL,C,2018Q3,6.3367775602463485e-06,2.010828152162909e-07,0,
MRVL,C,2018Q4,2.903407884024172e-05,9.298398887761579e-07,0,
MRVL,C,2019Q1,0.00025428823703028936,8.111705343346068e-06,0,
MRVL,C,2019Q2,0.00012378209558589167,4.887492167079188e-06,0,
MRVL,C,2019Q3,0.006019370539337444,0.00019190931688053324,0,
MRVL,C,2019Q4,1.5101434172273532e-06,4.7921957859783864e-08,0,
MRVL,C,2020Q1,2.9768842463645178e-05,9.509735531281781e-07,0,
MRVL,C,2020Q2,0.0001931779391089343,6.133582442383559e-06,0,
MRVL,C,2020Q3,3.860647341362823e-05,1.2469369176419924e-06,0,
MRVL,C,2020Q4,0.00046540943112790813,1.4809557106990589e-05,0,
MRVL,C,2021Q1,8.798295796726867e-05,2.788819099438238e-06,0,
MRVL,C,2021Q2,5.848690371840516e-11,1.8537809030420503e-12,0,
MRVL,C,2021Q3,8.46518143523507e-07,2.6831324252758173e-08,0,
MRVL,C,2021Q4,1.1684653444759857e-06,3.7048953487333436e-08,0,
MRVL,C,2022Q1,9.86292331220633e-06,3.130147892550166e-07,0,
MRVL,C,2022Q2,3.1878668661032246e-05,1.0218114199883152e-06,0,
MRVL,C,2022Q3,0.0002768947938970847,8.781626558863032e-06,0,
MRVL,C,2022Q4,9.077191715165046e-06,2.877427423593439e-07,0,
MRVL,C,2023Q1,3.631145341020065e-06,1.1508800832888118e-07,0,
MRVL,C,2023Q2,7.43881326683871e-09,2.357699828970593e-10,0,
MRVL,C,2023Q3,3.860925939090484e-09,1.2290111474256817e-10,0,
MRVL,C,2023Q4,3.3715372151980827e-06,3.3715372151980827e-06,0,
MU,B,2005Q1,0.5394343325483789,0.5407607137709702,1,"descriptive Step-4 analysis (filing-dated patents, as_filed financials, full-sample parameters); filtered probs are causal in observations but parameters are full-sample (future leaks via parameters); true OOS = expanding-window, Step 5"
MU,B,2005Q2,0.5312519693095996,0.5330435492892521,1,
MU,B,2005Q3,0.5251801228054421,0.5275977611461272,1,
MU,B,2005Q4,0.5206744171927504,0.5239351032190955,1,
MU,B,2006Q1,0.5173308901364686,0.5217271972305035,1,
MU,B,2006Q2,0.5148497752707749,0.5207760917526701,1,
MU,B,2006Q3,0.513008626426114,0.5209965147277356,1,
MU,B,2006Q4,0.5116423740550256,0.5224082283388863,1,
MU,B,2007Q1,0.5106285258010305,0.5251378008033593,1,
MU,B,2007Q2,0.5098761843567409,0.5294299539386101,1,
MU,B,2007Q3,0.5093178979992258,0.5356695038760001,1,
MU,B,2007Q4,0.5089036131564152,0.5444158620327579,1,
MU,B,2008Q1,0.5085961868174544,0.5564531895520978,1,
MU,B,2008Q2,0.5083680564488762,0.5728607018445563,1,
MU,B,2008Q3,0.508198768855485,0.5951094264356422,1,
MU,B,2008Q4,0.5080731464341707,0.6251940890154973,1,
MU,B,2009Q1,0.5079799264147897,0.6658119520308479,1,
MU,B,2009Q2,0.5079107510882638,0.7206046397241769,1,
MU,B,2009Q3,0.5078594184900543,0.794484630620992,1,
MU,B,2009Q4,0.7518844311398218,0.8940756893881472,1,
MU,B,2010Q1,0.8027655309567782,0.9090336934720493,1,
MU,B,2010Q2,0.8823334236252243,0.9063092042533641,1,
MU,B,2010Q3,0.8521771928172334,0.8381035619289363,1,
MU,B,2010Q4,0.9282978819462094,0.7361286375083483,1,
MU,B,2011Q1,0.6671770314644003,0.24509077796765052,0,
MU,B,2011Q2,0.15375521592109673,0.026351620617620287,0,
MU,B,2011Q3,0.00622507196367144,0.0009403342337741782,0,
MU,B,2011Q4,0.004464884636334549,0.000661493722761745,0,
MU,B,2012Q1,0.0015524743368514559,0.00023331700470821283,0,
MU,B,2012Q2,0.004142858110737871,0.0006159826298143591,0,
MU,B,2012Q3,0.002141398617731519,0.0003226014076751095,0,
MU,B,2012Q4,0.0018427375496540871,0.0006629425966708443,0,
MU,B,2013Q1,0.01681768538870377,0.033081368195203145,0,
MU,B,2013Q2,0.06359786436023218,0.30628928139427636,0,
MU,B,2013Q3,0.8922448479753038,0.982206595337856,1,
MU,B,2013Q4,0.9999999985537844,0.9999999997830535,1,
MU,B,2014Q1,0.9999998905436793,0.9999999835792402,1,
MU,B,2014Q2,0.9999834349625066,0.9999974226454742,1,
MU,B,2014Q3,0.9991734303097802,0.9991657220019592,1,
MU,B,2014Q4,0.9542965667746203,0.8710082915207172,1,
MU,B,2015Q1,0.8166565409871371,0.4916789050360084,0,
MU,B,2015Q2,0.5553916993914078,0.16999530605781576,0,
MU,B,2015Q3,0.12358953358196913,0.021189373966789975,0,
MU,B,2015Q4,0.014290414251368951,0.002155259357009922,0,
MU,B,2016Q1,0.00318552116699093,0.00048193539387248385,0,
MU,B,2016Q2,0.00241585342085514,0.0007463688547715823,0,
MU,B,2016Q3,0.006205019388731988,0.025276840566541496,0,
MU,B,2016Q4,0.19943394586306362,0.6239654572207602,1,
MU,B,2017Q1,0.9977611751654989,0.9996635272011882,1,
MU,B,2017Q2,0.9999998651652524,0.9999999797742574,1,
MU,B,2017Q3,0.9999998540086708,0.9999999780999789,1,
MU,B,2017Q4,0.9999947648020653,0.9999992144507169,1,
MU,B,2018Q1,0.9999533600290815,0.9999929717426851,1,
MU,B,2018Q2,0.9993336739444408,0.9998980915415765,1,
MU,B,2018Q3,0.9990540653435631,0.9995722410067189,1,
MU,B,2018Q4,0.9887624944621018,0.9546168029367973,1,
MU,B,2019Q1,0.7863350544487095,0.3801289570223617,0,
MU,B,2019Q2,0.254238734283688,0.04980659932685789,0,
MU,B,2019Q3,0.020815040677385745,0.0036453657142635175,0,
MU,B,2019Q4,0.007304210545204726,0.004536092948142161,0,
MU,B,2020Q1,0.01824384435091932,0.07578441695352985,0,
MU,B,2020Q2,0.2756873177849883,0.6796584742542995,1,
MU,B,2020Q3,0.8118497460137841,0.9433546246386819,1,
MU,B,2020Q4,0.8059768664741664,0.9602413015824346,1,
MU,B,2021Q1,0.9474884857941195,0.9916472735701339,1,
MU,B,2021Q2,0.997337838446748,0.9995959148890525,1,
MU,B,2021Q3,0.998566245740529,0.999780786177529,1,
MU,B,2021Q4,0.9976799654493013,0.9995919584083957,1,
MU,B,2022Q1,0.9939578431629266,0.9961259453990381,1,
MU,B,2022Q2,0.9842464549833754,0.9240858089672479,1,
MU,B,2022Q3,0.6764621247888719,0.2368259165344837,0,
MU,B,2022Q4,0.02695402660857369,0.004031105005169325,0,
MU,B,2023Q1,1.6018494666301989e-09,2.340509169739742e-10,0,
MU,B,2023Q2,2.1410587875807634e-07,3.128408782159838e-08,0,
MU,B,2023Q3,2.2734131861297946e-06,3.5013970864042693e-07,0,
MU,B,2023Q4,0.0012119046699359168,0.0012119046699359168,0,
MU,C,2005Q1,0.9999994933564857,0.999999985074112,1,"descriptive Step-4 analysis (filing-dated patents, as_filed financials, full-sample parameters); filtered probs are causal in observations but parameters are full-sample (future leaks via parameters); true OOS = expanding-window, Step 5"
MU,C,2005Q2,0.989952215290764,0.9997360598707881,1,
MU,C,2005Q3,0.9999985284132996,0.9999978972810419,1,
MU,C,2005Q4,0.3110579011572034,0.8933982357513475,1,
MU,C,2006Q1,0.30017765554152287,0.9428174270719187,1,
MU,C,2006Q2,0.9976612166941549,0.9999359492090063,1,
MU,C,2006Q3,0.9999909537964028,0.9998952677876582,1,
MU,C,2006Q4,0.56999142161942,0.12215391055189144,0,
MU,C,2007Q1,0.30869294229835487,0.0346429689559985,0,
MU,C,2007Q2,0.023994841087628505,0.0020703528607795836,0,
MU,C,2007Q3,0.005600761085600622,0.0004324243487053772,0,
MU,C,2007Q4,0.00039494905280684274,3.080934477060718e-05,0,
MU,C,2008Q1,0.0007327965706436613,5.667186385980254e-05,0,
MU,C,2008Q2,0.0005065449861494934,3.876746724310251e-05,0,
MU,C,2008Q3,0.00022593847687101356,1.7553481671211688e-05,0,
MU,C,2008Q4,0.0006336960265672429,4.8304935519935414e-05,0,
MU,C,2009Q1,0.00012147899805181295,9.24535748519426e-06,0,
MU,C,2009Q2,9.023419115209528e-05,6.855047714928495e-06,0,
MU,C,2009Q3,4.345020439564148e-05,3.321842556904726e-06,0,
MU,C,2009Q4,0.00020824501558712702,1.597767194387331e-05,0,
MU,C,2010Q1,0.00029337774478233416,2.29540474391097e-05,0,
MU,C,2010Q2,0.0007820291446125193,6.275869095826188e-05,0,
MU,C,2010Q3,0.0015331286858445196,0.0001168668420664209,0,
MU,C,2010Q4,0.0001024025558814802,7.821602657531796e-06,0,
MU,C,2011Q1,0.00017889854419175132,1.4054873357170307e-05,0,
MU,C,2011Q2,0.000926507901561638,7.116347906030168e-05,0,
MU,C,2011Q3,0.00032183499387346964,2.4445195475695015e-05,0,
MU,C,2011Q4,3.370282624159142e-05,2.5581064016172824e-06,0,
MU,C,2012Q1,2.1781077758122468e-05,1.653657509407667e-06,0,
MU,C,2012Q2,2.7412954889439212e-05,2.193598271804724e-06,0,
MU,C,2012Q3,0.001435577755611309,0.00010901816087212178,0,
MU,C,2012Q4,1.2516329994440237e-06,9.541813372920225e-08,0,
MU,C,2013Q1,0.0001359432492518516,1.0384051744609746e-05,0,
MU,C,2013Q2,0.0001798567708920072,1.4122571459338522e-05,0,
MU,C,2013Q3,0.0009016377007526306,7.005897501063027e-05,0,
MU,C,2013Q4,0.0006197451830472773,4.8526823062054136e-05,0,
MU,C,2014Q1,0.0007085672259210643,6.452595663880375e-05,0,
MU,C,2014Q2,0.005146175773078874,0.0004057716110755833,0,
MU,C,2014Q3,0.0010743226493025644,8.236528504173123e-05,0,
MU,C,2014Q4,0.00026585826865633026,2.0472855489846e-05,0,
MU,C,2015Q1,0.0003942944761478547,3.0294864366842968e-05,0,
MU,C,2015Q2,0.0003351540127502048,2.561543453932497e-05,0,
MU,C,2015Q3,0.00019758744280108455,1.5010311280411422e-05,0,
MU,C,2015Q4,4.0754345888733355e-05,3.0965054938743487e-06,0,
MU,C,2016Q1,4.8378144077374404e-05,3.673360149158917e-06,0,
MU,C,2016Q2,3.119313641641071e-05,2.366538247085095e-06,0,
MU,C,2016Q3,9.969458892291009e-06,7.571043227858808e-07,0,
MU,C,2016Q4,2.1388948324109946e-05,2.7513034323657585e-06,0,
MU,C,2017Q1,0.00032766666885457947,0.0013757833463743543,0,
MU,C,2017Q2,0.0031695699729102347,0.10867370209713645,0,
MU,C,2017Q3,0.9032176916338606,0.9968479684755207,1,
MU,C,2017Q4,0.9893148962300876,0.9993562319588283,1,
MU,C,2018Q1,0.9002947548174655,0.9970802189614976,1,
MU,C,2018Q2,0.9967498632001877,0.9999152697841147,1,
MU,C,2018Q3,0.9999993673104951,0.9999999835582686,1,
MU,C,2018Q4,0.9999995750689316,0.9999999829313994,1,
MU,C,2019Q1,0.9601589103346155,0.9989224211313641,1,
MU,C,2019Q2,0.9999532061483531,0.9999987839104283,1,
MU,C,2019Q3,0.9999998559377549,0.9999999962328161,1,
MU,C,2019Q4,0.9995703655376252,0.9999876023373979,1,
MU,C,2020Q1,0.991676197433019,0.9997816608946599,1,
MU,C,2020Q2,0.9998992530486183,0.9999973816294019,1,
MU,C,2020Q3,0.9999999292249439,0.9999999981607743,1,
MU,C,2020Q4,0.9999990535645156,0.9999999753942465,1,
MU,C,2021Q1,0.9999666192460087,0.9999991324442943,1,
MU,C,2021Q2,0.9999945788518123,0.9999998591197922,1,
MU,C,2021Q3,0.9999999468421393,0.999999998617966,1,
MU,C,2021Q4,0.9999635061844804,0.9999990515040005,1,
MU,C,2022Q1,0.9999921931368533,0.999999797121368,1,
MU,C,2022Q2,0.9999999655931907,0.999999999105853,1,
MU,C,2022Q3,0.9999999999996021,0.9999999999973852,1,
MU,C,2022Q4,0.9243349252343086,0.48090335298935094,0,
MU,C,2023Q1,5.218058680317681e-08,3.9571702324865855e-09,0,
MU,C,2023Q2,4.388825393079333e-09,3.328316622758849e-10,0,
MU,C,2023Q3,2.0168616077001095e-08,2.9490654551556627e-09,0,
MU,C,2023Q4,0.0018326945452089435,0.0018326945452089435,0,
